record_id,name,category,region,year,score,value
1002859,Yigit Sahin,electronics,Mediterranean,2022,70,1571
1002860,Deniz Celik,home,Aegean,2018,87,794
1002861,Derya Gunes,electronics,Central Anatolia,2018,53,4167
1002862,Burak Aksoy,toys,Black Sea,2018,73,2467
1002863,Burak Gunes,home,Mediterranean,2022,63,4151
1002864,Can Kurt,fashion,Black Sea,2024,64,3714
1002865,Emre Arslan,sports,Southeast,2022,89,3514
1002866,Elif Yilmaz,sports,Central Anatolia,2018,81,3517
1002867,Burak Tas,grocery,Marmara,2022,73,3773
1002868,Burak Kaya,books,Marmara,2018,49,2351
1002869,Melis Yilmaz,home,Black Sea,2021,97,2209
1002870,Seda Aksoy,home,Marmara,2025,42,2894
1002871,Seda Yaman,fashion,Black Sea,2023,73,4134
1002872,Ece Polat,sports,Central Anatolia,2021,79,4046
1002873,Asli Kaya,books,Marmara,2018,81,4720
1002874,Yigit Sahin,grocery,Central Anatolia,2019,54,4294
1002875,Yigit Aksoy,home,Marmara,2023,71,3405
1002876,Emre Kurt,sports,Aegean,2023,42,619
1002877,Zeynep Sahin,sports,Marmara,2021,53,4163
1002878,Yigit Polat,fashion,Southeast,2018,52,3211
1002879,Seda Sahin,fashion,Marmara,2022,100,4049
1002880,Zeynep Aydin,electronics,Aegean,2023,61,893
1002881,Burak Polat,toys,Central Anatolia,2020,50,576
1002882,Melis Tas,fashion,Aegean,2020,83,4656
1002883,Derya Polat,electronics,Mediterranean,2023,61,3383
1002884,Seda Arslan,fashion,Mediterranean,2023,75,3427
1002885,Asli Demir,books,Central Anatolia,2020,54,842
1002886,Ayse Arslan,fashion,Black Sea,2021,71,2786
1002887,Zeynep Sahin,sports,Marmara,2019,44,1414
1002888,Can Celik,books,Marmara,2022,56,1838
1002889,Elif Kurt,grocery,Central Anatolia,2020,91,2745
1002890,Derya Polat,toys,Black Sea,2022,83,1958
1002891,Irem Celik,sports,Aegean,2021,41,2563
1002892,Asli Kurt,electronics,Southeast,2025,40,773
1002893,Elif Polat,home,Black Sea,2021,55,1339
1002894,Asli Demir,books,Central Anatolia,2021,59,1411
1002895,Derya Celik,sports,Mediterranean,2022,42,686
1002896,Kerem Aksoy,sports,Aegean,2024,96,1931
1002897,Derya Gunes,sports,Marmara,2023,65,3513
1002898,Deniz Gunes,books,Aegean,2024,40,4065
1002899,Melis Sahin,sports,Central Anatolia,2018,88,1574
1002900,Ayse Tas,toys,Black Sea,2018,60,1563
1002901,Derya Polat,toys,Marmara,2019,98,4881
1002902,Deniz Kaya,books,Southeast,2022,81,2533
1002903,Asli Sahin,home,Southeast,2018,93,679
1002904,Deniz Demir,toys,Black Sea,2023,66,3113
1002905,Ece Arslan,home,Aegean,2024,58,4505
1002906,Irem Gunes,books,Southeast,2020,67,2480
1002907,Elif Aydin,home,Southeast,2023,78,4376
1002908,Ece Kaya,books,Marmara,2020,90,4654
1002909,Asli Gunes,home,Mediterranean,2018,85,1339
1002910,Derya Kurt,grocery,Mediterranean,2018,66,1464
1002911,Zeynep Aksoy,grocery,Black Sea,2022,56,3431
1002912,Can Tekin,home,Mediterranean,2019,81,705
1002913,Ece Gunes,books,Central Anatolia,2018,91,3821
1002914,Burak Arslan,grocery,Central Anatolia,2022,83,2909
1002915,Asli Sahin,sports,Marmara,2025,64,1367
1002916,Elif Demir,electronics,Marmara,2025,99,2577
1002917,Derya Tekin,electronics,Central Anatolia,2024,67,3410
1002918,Elif Sahin,electronics,Black Sea,2025,49,1293
1002919,Elif Yaman,sports,Marmara,2022,60,3798
1002920,Elif Yilmaz,grocery,Marmara,2019,64,1057
1002921,Burak Polat,books,Mediterranean,2025,42,4695
1002922,Elif Aksoy,home,Aegean,2023,91,1826
1002923,Can Yaman,electronics,Aegean,2020,60,2467
1002924,Ayse Aydin,sports,Marmara,2018,75,2168
1002925,Derya Arslan,sports,Black Sea,2024,97,1395
1002926,Emre Gunes,home,Central Anatolia,2019,73,2086
1002927,Ece Arslan,sports,Marmara,2021,66,2246
1002928,Melis Kurt,sports,Mediterranean,2025,83,3577
1002929,Irem Sahin,sports,Marmara,2024,58,3575
1002930,Deniz Kurt,fashion,Mediterranean,2018,85,3689
1002931,Elif Demir,sports,Black Sea,2024,48,3443
1002932,Asli Kaya,home,Black Sea,2018,88,3502
1002933,Zeynep Celik,home,Central Anatolia,2024,73,2930
1002934,Deniz Kaya,toys,Aegean,2025,58,2612
1002935,Zeynep Polat,grocery,Mediterranean,2022,64,1960
1002936,Irem Yaman,grocery,Central Anatolia,2023,72,2717
1002937,Irem Gunes,electronics,Central Anatolia,2024,96,1461
1002938,Derya Demir,fashion,Central Anatolia,2025,45,1246
1002939,Asli Kurt,sports,Marmara,2019,71,2985
1002940,Zeynep Aksoy,grocery,Mediterranean,2018,79,1633
1002941,Deniz Arslan,home,Aegean,2020,88,2085
1002942,Asli Aksoy,electronics,Mediterranean,2020,90,4162
1002943,Mert Aydin,books,Black Sea,2018,83,2778
1002944,Irem Arslan,fashion,Southeast,2022,55,3947
1002945,Irem Demir,grocery,Southeast,2020,86,2617
1002946,Irem Yilmaz,fashion,Black Sea,2021,53,4175
1002947,Derya Gunes,toys,Southeast,2021,74,4515
1002948,Kerem Aksoy,home,Mediterranean,2020,81,1952
1002949,Derya Demir,electronics,Southeast,2025,48,2744
1002950,Ayse Yilmaz,grocery,Black Sea,2018,45,4079
1002951,Deniz Sahin,sports,Mediterranean,2020,93,1654
1002952,Emre Celik,sports,Southeast,2025,40,4608
1002953,Seda Kaya,grocery,Central Anatolia,2020,62,4582
1002954,Derya Aksoy,sports,Southeast,2024,46,1132
1002955,Seda Kurt,sports,Mediterranean,2019,76,2006
1002956,Deniz Sahin,books,Central Anatolia,2025,94,4734
1002957,Elif Tas,books,Aegean,2020,86,2348
1002958,Kerem Arslan,grocery,Mediterranean,2018,65,549
1002959,Mert Polat,fashion,Black Sea,2021,82,3663
1002960,Seda Celik,home,Marmara,2023,94,4585
1002961,Seda Aksoy,books,Marmara,2022,92,922
1002962,Yigit Aydin,toys,Black Sea,2021,72,4890
1002963,Deniz Tas,home,Mediterranean,2023,85,1473
1002964,Deniz Aksoy,electronics,Southeast,2019,50,3346
1002965,Zeynep Demir,toys,Mediterranean,2024,93,4146
1002966,Asli Polat,books,Aegean,2021,65,1922
1002967,Asli Yilmaz,electronics,Black Sea,2024,67,3736
1002968,Ayse Tas,books,Southeast,2023,43,1616
1002969,Melis Aydin,home,Black Sea,2018,85,1298
1002970,Emre Arslan,electronics,Southeast,2019,98,1557
1002971,Elif Arslan,books,Black Sea,2023,41,2147
1002972,Derya Tas,sports,Mediterranean,2022,70,961
1002973,Melis Demir,grocery,Mediterranean,2022,76,2068
1002974,Irem Gunes,toys,Mediterranean,2023,67,4436
1002975,Deniz Yaman,toys,Aegean,2018,100,4847
1002976,Asli Kaya,toys,Black Sea,2024,85,969
1002977,Kerem Polat,sports,Marmara,2025,81,1889
1002978,Yigit Kaya,home,Southeast,2024,73,4126
1002979,Emre Tas,fashion,Aegean,2023,44,1550
1002980,Yigit Yilmaz,electronics,Black Sea,2022,54,4577
1002981,Kerem Yilmaz,sports,Aegean,2018,62,4981
1002982,Yigit Aydin,fashion,Aegean,2025,65,1462
1002983,Mert Yaman,fashion,Aegean,2018,47,2979
1002984,Can Tas,electronics,Black Sea,2019,79,1599
1002985,Burak Yaman,fashion,Central Anatolia,2019,80,3909
1002986,Kerem Polat,grocery,Aegean,2019,42,1796
1002987,Ayse Tas,electronics,Southeast,2020,44,4288
1002988,Zeynep Polat,home,Central Anatolia,2019,77,2996
1002989,Burak Sahin,home,Central Anatolia,2020,77,3156
1002990,Ece Kurt,grocery,Mediterranean,2025,49,4601
1002991,Mert Tekin,books,Central Anatolia,2022,60,2314
1002992,Irem Polat,electronics,Central Anatolia,2023,49,3030
1002993,Mert Yaman,home,Mediterranean,2024,77,1228
1002994,Melis Demir,sports,Black Sea,2025,45,3751
1002995,Derya Gunes,grocery,Marmara,2021,49,4630
1002996,Melis Kurt,fashion,Marmara,2020,71,3586
1002997,Derya Kurt,sports,Black Sea,2023,93,2770
1002998,Can Gunes,electronics,Marmara,2020,41,1709
1002999,Burak Yilmaz,books,Aegean,2018,89,3338
1003000,Can Kurt,books,Mediterranean,2024,94,997
